salsah-id,salsah-url,dsp-url,dsp-iiif-image-api,dsp-iiif-image-api-info,dsp-iiif-image-api-full,signature,former-number,filename,bemerkungen
449798,https://data.dasch.swiss/resources/449798,,,,,SGV_12N_27563,,sgv.dir/images/SGV_12N_27563.TIF,Bild fehlt auf der Festplatte.
449799,https://data.dasch.swiss/resources/449799,,,,,SGV_12N_27564,,sgv.dir/images/SGV_12N_27564.TIF,Bild fehlt auf der Festplatte.
449800,https://data.dasch.swiss/resources/449800,,,,,SGV_12N_27565,,sgv.dir/images/SGV_12N_27565.TIF,Bild fehlt auf der Festplatte.
449801,https://data.dasch.swiss/resources/449801,,,,,SGV_12N_27566,,sgv.dir/images/SGV_12N_27566.TIF,Bild fehlt auf der Festplatte.
449802,https://data.dasch.swiss/resources/449802,,,,,SGV_12N_27567,,sgv.dir/images/SGV_12N_27567.TIF,Bild fehlt auf der Festplatte.
449803,https://data.dasch.swiss/resources/449803,,,,,SGV_12N_27568,,sgv.dir/images/SGV_12N_27568.TIF,Bild fehlt auf der Festplatte.
449804,https://data.dasch.swiss/resources/449804,,,,,SGV_12N_27569,,sgv.dir/images/SGV_12N_27569.TIF,Bild fehlt auf der Festplatte.
449805,https://data.dasch.swiss/resources/449805,,,,,SGV_12N_27570,,sgv.dir/images/SGV_12N_27570.TIF,Bild fehlt auf der Festplatte.
449806,https://data.dasch.swiss/resources/449806,,,,,SGV_12N_27571,,sgv.dir/images/SGV_12N_27571.TIF,Bild fehlt auf der Festplatte.
449807,https://data.dasch.swiss/resources/449807,,,,,SGV_12N_27572,,sgv.dir/images/SGV_12N_27572.TIF,Bild fehlt auf der Festplatte.
449808,https://data.dasch.swiss/resources/449808,,,,,SGV_12N_27573,,sgv.dir/images/SGV_12N_27573.TIF,Bild fehlt auf der Festplatte.
449809,https://data.dasch.swiss/resources/449809,,,,,SGV_12N_27574,,sgv.dir/images/SGV_12N_27574.TIF,Bild fehlt auf der Festplatte.
449811,https://data.dasch.swiss/resources/449811,,,,,SGV_12N_27576,,sgv.dir/images/SGV_12N_27576.TIF,Bild fehlt auf der Festplatte.
449812,https://data.dasch.swiss/resources/449812,,,,,SGV_12N_27577,,sgv.dir/images/SGV_12N_27577.TIF,Bild fehlt auf der Festplatte.
449813,https://data.dasch.swiss/resources/449813,,,,,SGV_12N_27578,,sgv.dir/images/SGV_12N_27578.TIF,Bild fehlt auf der Festplatte.
449814,https://data.dasch.swiss/resources/449814,,,,,SGV_12N_27579,,sgv.dir/images/SGV_12N_27579.TIF,Bild fehlt auf der Festplatte.
449815,https://data.dasch.swiss/resources/449815,,,,,SGV_12N_27580,,sgv.dir/images/SGV_12N_27580.TIF,Bild fehlt auf der Festplatte.
449816,https://data.dasch.swiss/resources/449816,,,,,SGV_12N_27581,,sgv.dir/images/SGV_12N_27581.TIF,Bild fehlt auf der Festplatte.
449817,https://data.dasch.swiss/resources/449817,,,,,SGV_12N_27582,,sgv.dir/images/SGV_12N_27582.TIF,Bild fehlt auf der Festplatte.
449818,https://data.dasch.swiss/resources/449818,,,,,SGV_12N_27583,,sgv.dir/images/SGV_12N_27583.TIF,Bild fehlt auf der Festplatte.
449819,https://data.dasch.swiss/resources/449819,,,,,SGV_12N_27584,,sgv.dir/images/SGV_12N_27584.TIF,Bild fehlt auf der Festplatte.
449820,https://data.dasch.swiss/resources/449820,,,,,SGV_12N_27585,,sgv.dir/images/SGV_12N_27585.TIF,Bild fehlt auf der Festplatte.
449822,https://data.dasch.swiss/resources/449822,,,,,SGV_12N_27587,,sgv.dir/images/SGV_12N_27587.TIF,Bild fehlt auf der Festplatte.
449823,https://data.dasch.swiss/resources/449823,,,,,SGV_12N_27588,,sgv.dir/images/SGV_12N_27588.TIF,Bild fehlt auf der Festplatte.
449825,https://data.dasch.swiss/resources/449825,,,,,SGV_12N_27590,,sgv.dir/images/SGV_12N_27590.TIF,Bild fehlt auf der Festplatte.
449826,https://data.dasch.swiss/resources/449826,,,,,SGV_12N_27591,,sgv.dir/images/SGV_12N_27591.TIF,Bild fehlt auf der Festplatte.
449827,https://data.dasch.swiss/resources/449827,,,,,SGV_12N_27592,,sgv.dir/images/SGV_12N_27592.TIF,Bild fehlt auf der Festplatte.
449828,https://data.dasch.swiss/resources/449828,,,,,SGV_12N_27593,,sgv.dir/images/SGV_12N_27593.TIF,Bild fehlt auf der Festplatte.
449829,https://data.dasch.swiss/resources/449829,,,,,SGV_12N_27594,,sgv.dir/images/SGV_12N_27594.TIF,Bild fehlt auf der Festplatte.
449831,https://data.dasch.swiss/resources/449831,,,,,SGV_12N_27596,,sgv.dir/images/SGV_12N_27596.TIF,Bild fehlt auf der Festplatte.
449832,https://data.dasch.swiss/resources/449832,,,,,SGV_12N_27597,,sgv.dir/images/SGV_12N_27597.TIF,Bild fehlt auf der Festplatte.
449833,https://data.dasch.swiss/resources/449833,,,,,SGV_12N_27598,,sgv.dir/images/SGV_12N_27598.TIF,Bild fehlt auf der Festplatte.
449834,https://data.dasch.swiss/resources/449834,,,,,SGV_12N_27599,,sgv.dir/images/SGV_12N_27599.TIF,Bild fehlt auf der Festplatte.
449835,https://data.dasch.swiss/resources/449835,,,,,SGV_12N_27600,,sgv.dir/images/SGV_12N_27600.TIF,Bild fehlt auf der Festplatte.
449836,https://data.dasch.swiss/resources/449836,,,,,SGV_12N_27601,,sgv.dir/images/SGV_12N_27601.TIF,Bild fehlt auf der Festplatte.
449837,https://data.dasch.swiss/resources/449837,,,,,SGV_12N_27602,,sgv.dir/images/SGV_12N_27602.TIF,Bild fehlt auf der Festplatte.
449838,https://data.dasch.swiss/resources/449838,,,,,SGV_12N_27603,,sgv.dir/images/SGV_12N_27603.TIF,Bild fehlt auf der Festplatte.
449840,https://data.dasch.swiss/resources/449840,,,,,SGV_12N_27605,,sgv.dir/images/SGV_12N_27605.TIF,Bild fehlt auf der Festplatte.
449841,https://data.dasch.swiss/resources/449841,,,,,SGV_12N_27606,,sgv.dir/images/SGV_12N_27606.TIF,Bild fehlt auf der Festplatte.
449842,https://data.dasch.swiss/resources/449842,,,,,SGV_12N_27607,,sgv.dir/images/SGV_12N_27607.TIF,Bild fehlt auf der Festplatte.
449843,https://data.dasch.swiss/resources/449843,,,,,SGV_12N_27608,,sgv.dir/images/SGV_12N_27608.TIF,Bild fehlt auf der Festplatte.
449844,https://data.dasch.swiss/resources/449844,,,,,SGV_12N_27609,,sgv.dir/images/SGV_12N_27609.TIF,Bild fehlt auf der Festplatte.
449845,https://data.dasch.swiss/resources/449845,,,,,SGV_12N_27610,,sgv.dir/images/SGV_12N_27610.TIF,Bild fehlt auf der Festplatte.
449846,https://data.dasch.swiss/resources/449846,,,,,SGV_12N_27611,,sgv.dir/images/SGV_12N_27611.TIF,Bild fehlt auf der Festplatte.
449847,https://data.dasch.swiss/resources/449847,,,,,SGV_12N_27612,,sgv.dir/images/SGV_12N_27612.TIF,Bild fehlt auf der Festplatte.
449848,https://data.dasch.swiss/resources/449848,,,,,SGV_12N_27613,,sgv.dir/images/SGV_12N_27613.TIF,Bild fehlt auf der Festplatte.
449849,https://data.dasch.swiss/resources/449849,,,,,SGV_12N_27614,,sgv.dir/images/SGV_12N_27614.TIF,Bild fehlt auf der Festplatte.
449850,https://data.dasch.swiss/resources/449850,,,,,SGV_12N_27615,,sgv.dir/images/SGV_12N_27615.TIF,Bild fehlt auf der Festplatte.
449851,https://data.dasch.swiss/resources/449851,,,,,SGV_12N_27616,,sgv.dir/images/SGV_12N_27616.TIF,Bild fehlt auf der Festplatte.
449852,https://data.dasch.swiss/resources/449852,,,,,SGV_12N_27617,,sgv.dir/images/SGV_12N_27617.TIF,Bild fehlt auf der Festplatte.
449853,https://data.dasch.swiss/resources/449853,,,,,SGV_12N_27618,,sgv.dir/images/SGV_12N_27618.TIF,Bild fehlt auf der Festplatte.
449854,https://data.dasch.swiss/resources/449854,,,,,SGV_12N_27619,,sgv.dir/images/SGV_12N_27619.TIF,Bild fehlt auf der Festplatte.
449855,https://data.dasch.swiss/resources/449855,,,,,SGV_12N_27620,,sgv.dir/images/SGV_12N_27620.TIF,Bild fehlt auf der Festplatte.
449856,https://data.dasch.swiss/resources/449856,,,,,SGV_12N_27621,,sgv.dir/images/SGV_12N_27621.TIF,Bild fehlt auf der Festplatte.
449857,https://data.dasch.swiss/resources/449857,,,,,SGV_12N_27622,,sgv.dir/images/SGV_12N_27622.TIF,Bild fehlt auf der Festplatte.
449858,https://data.dasch.swiss/resources/449858,,,,,SGV_12N_27623,,sgv.dir/images/SGV_12N_27623.TIF,Bild fehlt auf der Festplatte.
449859,https://data.dasch.swiss/resources/449859,,,,,SGV_12N_27624,,sgv.dir/images/SGV_12N_27624.TIF,Bild fehlt auf der Festplatte.
449860,https://data.dasch.swiss/resources/449860,,,,,SGV_12N_27625,,sgv.dir/images/SGV_12N_27625.TIF,Bild fehlt auf der Festplatte.
449861,https://data.dasch.swiss/resources/449861,,,,,SGV_12N_27626,,sgv.dir/images/SGV_12N_27626.TIF,Bild fehlt auf der Festplatte.
449862,https://data.dasch.swiss/resources/449862,,,,,SGV_12N_27627,,sgv.dir/images/SGV_12N_27627.TIF,Bild fehlt auf der Festplatte.
449863,https://data.dasch.swiss/resources/449863,,,,,SGV_12N_27628,,sgv.dir/images/SGV_12N_27628.TIF,Bild fehlt auf der Festplatte.
449864,https://data.dasch.swiss/resources/449864,,,,,SGV_12N_27629,,sgv.dir/images/SGV_12N_27629.TIF,Bild fehlt auf der Festplatte.
449865,https://data.dasch.swiss/resources/449865,,,,,SGV_12N_27630,,sgv.dir/images/SGV_12N_27630.TIF,Bild fehlt auf der Festplatte.
449866,https://data.dasch.swiss/resources/449866,,,,,SGV_12N_27631,,sgv.dir/images/SGV_12N_27631.TIF,Bild fehlt auf der Festplatte.
449867,https://data.dasch.swiss/resources/449867,,,,,SGV_12N_27632,,sgv.dir/images/SGV_12N_27632.TIF,Bild fehlt auf der Festplatte.
449868,https://data.dasch.swiss/resources/449868,,,,,SGV_12N_27633,,sgv.dir/images/SGV_12N_27633.TIF,Bild fehlt auf der Festplatte.
449869,https://data.dasch.swiss/resources/449869,,,,,SGV_12N_27634,,sgv.dir/images/SGV_12N_27634.TIF,Bild fehlt auf der Festplatte.
449870,https://data.dasch.swiss/resources/449870,,,,,SGV_12N_27635,,sgv.dir/images/SGV_12N_27635.TIF,Bild fehlt auf der Festplatte.
449871,https://data.dasch.swiss/resources/449871,,,,,SGV_12N_27636,,sgv.dir/images/SGV_12N_27636.TIF,Bild fehlt auf der Festplatte.
449872,https://data.dasch.swiss/resources/449872,,,,,SGV_12N_27637,,sgv.dir/images/SGV_12N_27637.TIF,Bild fehlt auf der Festplatte.
449873,https://data.dasch.swiss/resources/449873,,,,,SGV_12N_27638,,sgv.dir/images/SGV_12N_27638.TIF,Bild fehlt auf der Festplatte.
449874,https://data.dasch.swiss/resources/449874,,,,,SGV_12N_27639,,sgv.dir/images/SGV_12N_27639.TIF,Bild fehlt auf der Festplatte.
449875,https://data.dasch.swiss/resources/449875,,,,,SGV_12N_27640,,sgv.dir/images/SGV_12N_27640.TIF,Bild fehlt auf der Festplatte.
449876,https://data.dasch.swiss/resources/449876,,,,,SGV_12N_27641,,sgv.dir/images/SGV_12N_27641.TIF,Bild fehlt auf der Festplatte.
449877,https://data.dasch.swiss/resources/449877,,,,,SGV_12N_27642,,sgv.dir/images/SGV_12N_27642.TIF,Bild fehlt auf der Festplatte.
449878,https://data.dasch.swiss/resources/449878,,,,,SGV_12N_27643,,sgv.dir/images/SGV_12N_27643.TIF,Bild fehlt auf der Festplatte.
449879,https://data.dasch.swiss/resources/449879,,,,,SGV_12N_27644,,sgv.dir/images/SGV_12N_27644.TIF,Bild fehlt auf der Festplatte.
449880,https://data.dasch.swiss/resources/449880,,,,,SGV_12N_27645,,sgv.dir/images/SGV_12N_27645.TIF,Bild fehlt auf der Festplatte.
449881,https://data.dasch.swiss/resources/449881,,,,,SGV_12N_27646,,sgv.dir/images/SGV_12N_27646.TIF,Bild fehlt auf der Festplatte.
449882,https://data.dasch.swiss/resources/449882,,,,,SGV_12N_27647,,sgv.dir/images/SGV_12N_27647.TIF,Bild fehlt auf der Festplatte.
449883,https://data.dasch.swiss/resources/449883,,,,,SGV_12N_27648,,sgv.dir/images/SGV_12N_27648.TIF,Bild fehlt auf der Festplatte.
449884,https://data.dasch.swiss/resources/449884,,,,,SGV_12N_27649,,sgv.dir/images/SGV_12N_27649.TIF,Bild fehlt auf der Festplatte.
449885,https://data.dasch.swiss/resources/449885,,,,,SGV_12N_27650,,sgv.dir/images/SGV_12N_27650.TIF,Bild fehlt auf der Festplatte.
449886,https://data.dasch.swiss/resources/449886,,,,,SGV_12N_27651,,sgv.dir/images/SGV_12N_27651.TIF,Bild fehlt auf der Festplatte.
449887,https://data.dasch.swiss/resources/449887,,,,,SGV_12N_27652,,sgv.dir/images/SGV_12N_27652.TIF,Bild fehlt auf der Festplatte.
449888,https://data.dasch.swiss/resources/449888,,,,,SGV_12N_27653,,sgv.dir/images/SGV_12N_27653.TIF,Bild fehlt auf der Festplatte.
449889,https://data.dasch.swiss/resources/449889,,,,,SGV_12N_27654,,sgv.dir/images/SGV_12N_27654.TIF,Bild fehlt auf der Festplatte.
449890,https://data.dasch.swiss/resources/449890,,,,,SGV_12N_27655,,sgv.dir/images/SGV_12N_27655.TIF,Bild fehlt auf der Festplatte.
449891,https://data.dasch.swiss/resources/449891,,,,,SGV_12N_27656,,sgv.dir/images/SGV_12N_27656.TIF,Bild fehlt auf der Festplatte.
449892,https://data.dasch.swiss/resources/449892,,,,,SGV_12N_27657,,sgv.dir/images/SGV_12N_27657.TIF,Bild fehlt auf der Festplatte.
449893,https://data.dasch.swiss/resources/449893,,,,,SGV_12N_27658,,sgv.dir/images/SGV_12N_27658.TIF,Bild fehlt auf der Festplatte.
449894,https://data.dasch.swiss/resources/449894,,,,,SGV_12N_27659,,sgv.dir/images/SGV_12N_27659.TIF,Bild fehlt auf der Festplatte.
449895,https://data.dasch.swiss/resources/449895,,,,,SGV_12N_27660,,sgv.dir/images/SGV_12N_27660.TIF,Bild fehlt auf der Festplatte.
449896,https://data.dasch.swiss/resources/449896,,,,,SGV_12N_27661,,sgv.dir/images/SGV_12N_27661.TIF,Bild fehlt auf der Festplatte.
449897,https://data.dasch.swiss/resources/449897,,,,,SGV_12N_27662,,sgv.dir/images/SGV_12N_27662.TIF,Bild fehlt auf der Festplatte.
449898,https://data.dasch.swiss/resources/449898,,,,,SGV_12N_27663,,sgv.dir/images/SGV_12N_27663.TIF,Bild fehlt auf der Festplatte.
449899,https://data.dasch.swiss/resources/449899,,,,,SGV_12N_27664,,sgv.dir/images/SGV_12N_27664.TIF,Bild fehlt auf der Festplatte.
449900,https://data.dasch.swiss/resources/449900,,,,,SGV_12N_27665,,sgv.dir/images/SGV_12N_27665.TIF,Bild fehlt auf der Festplatte.
449901,https://data.dasch.swiss/resources/449901,,,,,SGV_12N_27666,,sgv.dir/images/SGV_12N_27666.TIF,Bild fehlt auf der Festplatte.
449902,https://data.dasch.swiss/resources/449902,,,,,SGV_12N_27667,,sgv.dir/images/SGV_12N_27667.TIF,Bild fehlt auf der Festplatte.
449903,https://data.dasch.swiss/resources/449903,,,,,SGV_12N_27668,,sgv.dir/images/SGV_12N_27668.TIF,Bild fehlt auf der Festplatte.
449904,https://data.dasch.swiss/resources/449904,,,,,SGV_12N_27669,,sgv.dir/images/SGV_12N_27669.TIF,Bild fehlt auf der Festplatte.
449905,https://data.dasch.swiss/resources/449905,,,,,SGV_12N_27670,,sgv.dir/images/SGV_12N_27670.TIF,Bild fehlt auf der Festplatte.
449907,https://data.dasch.swiss/resources/449907,,,,,SGV_12N_27672,,sgv.dir/images/SGV_12N_27672.TIF,Bild fehlt auf der Festplatte.
449909,https://data.dasch.swiss/resources/449909,,,,,SGV_12N_27674,,sgv.dir/images/SGV_12N_27674.TIF,Bild fehlt auf der Festplatte.
449910,https://data.dasch.swiss/resources/449910,,,,,SGV_12N_27675,,sgv.dir/images/SGV_12N_27675.TIF,Bild fehlt auf der Festplatte.
449912,https://data.dasch.swiss/resources/449912,,,,,SGV_12N_27677,,sgv.dir/images/SGV_12N_27677.TIF,Bild fehlt auf der Festplatte.
449914,https://data.dasch.swiss/resources/449914,,,,,SGV_12N_27679,,sgv.dir/images/SGV_12N_27679.TIF,Bild fehlt auf der Festplatte.
449915,https://data.dasch.swiss/resources/449915,,,,,SGV_12N_27680,,sgv.dir/images/SGV_12N_27680.TIF,Bild fehlt auf der Festplatte.
449916,https://data.dasch.swiss/resources/449916,,,,,SGV_12N_27681,,sgv.dir/images/SGV_12N_27681.TIF,Bild fehlt auf der Festplatte.
449917,https://data.dasch.swiss/resources/449917,,,,,SGV_12N_27682,,sgv.dir/images/SGV_12N_27682.TIF,Bild fehlt auf der Festplatte.
449918,https://data.dasch.swiss/resources/449918,,,,,SGV_12N_27683,,sgv.dir/images/SGV_12N_27683.TIF,Bild fehlt auf der Festplatte.
449919,https://data.dasch.swiss/resources/449919,,,,,SGV_12N_27684,,sgv.dir/images/SGV_12N_27684.TIF,Bild fehlt auf der Festplatte.
449920,https://data.dasch.swiss/resources/449920,,,,,SGV_12N_27685,,sgv.dir/images/SGV_12N_27685.TIF,Bild fehlt auf der Festplatte.
449921,https://data.dasch.swiss/resources/449921,,,,,SGV_12N_27686,,sgv.dir/images/SGV_12N_27686.TIF,Bild fehlt auf der Festplatte.
449922,https://data.dasch.swiss/resources/449922,,,,,SGV_12N_27687,,sgv.dir/images/SGV_12N_27687.TIF,Bild fehlt auf der Festplatte.
449923,https://data.dasch.swiss/resources/449923,,,,,SGV_12N_27688,,sgv.dir/images/SGV_12N_27688.TIF,Bild fehlt auf der Festplatte.
449924,https://data.dasch.swiss/resources/449924,,,,,SGV_12N_27689,,sgv.dir/images/SGV_12N_27689.TIF,Bild fehlt auf der Festplatte.
449925,https://data.dasch.swiss/resources/449925,,,,,SGV_12N_27690,,sgv.dir/images/SGV_12N_27690.TIF,Bild fehlt auf der Festplatte.
449926,https://data.dasch.swiss/resources/449926,,,,,SGV_12N_27691,,sgv.dir/images/SGV_12N_27691.TIF,Bild fehlt auf der Festplatte.
449927,https://data.dasch.swiss/resources/449927,,,,,SGV_12N_27692,,sgv.dir/images/SGV_12N_27692.TIF,Bild fehlt auf der Festplatte.
449928,https://data.dasch.swiss/resources/449928,,,,,SGV_12N_27693,,sgv.dir/images/SGV_12N_27693.TIF,Bild fehlt auf der Festplatte.
449929,https://data.dasch.swiss/resources/449929,,,,,SGV_12N_27694,,sgv.dir/images/SGV_12N_27694.TIF,Bild fehlt auf der Festplatte.
449930,https://data.dasch.swiss/resources/449930,,,,,SGV_12N_27695,,sgv.dir/images/SGV_12N_27695.TIF,Bild fehlt auf der Festplatte.
449931,https://data.dasch.swiss/resources/449931,,,,,SGV_12N_27696,,sgv.dir/images/SGV_12N_27696.TIF,Bild fehlt auf der Festplatte.
449932,https://data.dasch.swiss/resources/449932,,,,,SGV_12N_27697,,sgv.dir/images/SGV_12N_27697.TIF,Bild fehlt auf der Festplatte.
449933,https://data.dasch.swiss/resources/449933,,,,,SGV_12N_27698,,sgv.dir/images/SGV_12N_27698.TIF,Bild fehlt auf der Festplatte.
449934,https://data.dasch.swiss/resources/449934,,,,,SGV_12N_27699,,sgv.dir/images/SGV_12N_27699.TIF,Bild fehlt auf der Festplatte.
449935,https://data.dasch.swiss/resources/449935,,,,,SGV_12N_27700,,sgv.dir/images/SGV_12N_27700.TIF,Bild fehlt auf der Festplatte.
449936,https://data.dasch.swiss/resources/449936,,,,,SGV_12N_27701,,sgv.dir/images/SGV_12N_27701.TIF,Bild fehlt auf der Festplatte.
449937,https://data.dasch.swiss/resources/449937,,,,,SGV_12N_27702,,sgv.dir/images/SGV_12N_27702.TIF,Bild fehlt auf der Festplatte.
449938,https://data.dasch.swiss/resources/449938,,,,,SGV_12N_27703,,sgv.dir/images/SGV_12N_27703.TIF,Bild fehlt auf der Festplatte.
449939,https://data.dasch.swiss/resources/449939,,,,,SGV_12N_27704,,sgv.dir/images/SGV_12N_27704.TIF,Bild fehlt auf der Festplatte.
449940,https://data.dasch.swiss/resources/449940,,,,,SGV_12N_27705,,sgv.dir/images/SGV_12N_27705.TIF,Bild fehlt auf der Festplatte.
449941,https://data.dasch.swiss/resources/449941,,,,,SGV_12N_27706,,sgv.dir/images/SGV_12N_27706.TIF,Bild fehlt auf der Festplatte.
449942,https://data.dasch.swiss/resources/449942,,,,,SGV_12N_27707,,sgv.dir/images/SGV_12N_27707.TIF,Bild fehlt auf der Festplatte.
449943,https://data.dasch.swiss/resources/449943,,,,,SGV_12N_27708,,sgv.dir/images/SGV_12N_27708.TIF,Bild fehlt auf der Festplatte.
449944,https://data.dasch.swiss/resources/449944,,,,,SGV_12N_27709,,sgv.dir/images/SGV_12N_27709.TIF,Bild fehlt auf der Festplatte.
449945,https://data.dasch.swiss/resources/449945,,,,,SGV_12N_27710,,sgv.dir/images/SGV_12N_27710.TIF,Bild fehlt auf der Festplatte.
449946,https://data.dasch.swiss/resources/449946,,,,,SGV_12N_27711,,sgv.dir/images/SGV_12N_27711.TIF,Bild fehlt auf der Festplatte.
449947,https://data.dasch.swiss/resources/449947,,,,,SGV_12N_27712,,sgv.dir/images/SGV_12N_27712.TIF,Bild fehlt auf der Festplatte.
449948,https://data.dasch.swiss/resources/449948,,,,,SGV_12N_27713,,sgv.dir/images/SGV_12N_27713.TIF,Bild fehlt auf der Festplatte.
449950,https://data.dasch.swiss/resources/449950,,,,,SGV_12N_27715,,sgv.dir/images/SGV_12N_27715.TIF,Bild fehlt auf der Festplatte.
449951,https://data.dasch.swiss/resources/449951,,,,,SGV_12N_27716,,sgv.dir/images/SGV_12N_27716.TIF,Bild fehlt auf der Festplatte.
449952,https://data.dasch.swiss/resources/449952,,,,,SGV_12N_27717,,sgv.dir/images/SGV_12N_27717.TIF,Bild fehlt auf der Festplatte.
449953,https://data.dasch.swiss/resources/449953,,,,,SGV_12N_27718,,sgv.dir/images/SGV_12N_27718.TIF,Bild fehlt auf der Festplatte.
449954,https://data.dasch.swiss/resources/449954,,,,,SGV_12N_27719,,sgv.dir/images/SGV_12N_27719.TIF,Bild fehlt auf der Festplatte.
449955,https://data.dasch.swiss/resources/449955,,,,,SGV_12N_27720,,sgv.dir/images/SGV_12N_27720.TIF,Bild fehlt auf der Festplatte.
449956,https://data.dasch.swiss/resources/449956,,,,,SGV_12N_27721,,sgv.dir/images/SGV_12N_27721.TIF,Bild fehlt auf der Festplatte.
449957,https://data.dasch.swiss/resources/449957,,,,,SGV_12N_27722,,sgv.dir/images/SGV_12N_27722.TIF,Bild fehlt auf der Festplatte.
449958,https://data.dasch.swiss/resources/449958,,,,,SGV_12N_27723,,sgv.dir/images/SGV_12N_27723.TIF,Bild fehlt auf der Festplatte.
449959,https://data.dasch.swiss/resources/449959,,,,,SGV_12N_27724,,sgv.dir/images/SGV_12N_27724.TIF,Bild fehlt auf der Festplatte.
449960,https://data.dasch.swiss/resources/449960,,,,,SGV_12N_27725,,sgv.dir/images/SGV_12N_27725.TIF,Bild fehlt auf der Festplatte.
449961,https://data.dasch.swiss/resources/449961,,,,,SGV_12N_27726,,sgv.dir/images/SGV_12N_27726.TIF,Bild fehlt auf der Festplatte.
449963,https://data.dasch.swiss/resources/449963,,,,,SGV_12N_27728,,sgv.dir/images/SGV_12N_27728.TIF,Bild fehlt auf der Festplatte.
449964,https://data.dasch.swiss/resources/449964,,,,,SGV_12N_27729,,sgv.dir/images/SGV_12N_27729.TIF,Bild fehlt auf der Festplatte.
449967,https://data.dasch.swiss/resources/449967,,,,,SGV_12N_27732,,sgv.dir/images/SGV_12N_27732.TIF,Bild fehlt auf der Festplatte.
449968,https://data.dasch.swiss/resources/449968,,,,,SGV_12N_27733,,sgv.dir/images/SGV_12N_27733.TIF,Bild fehlt auf der Festplatte.
449969,https://data.dasch.swiss/resources/449969,,,,,SGV_12N_27734,,sgv.dir/images/SGV_12N_27734.TIF,Bild fehlt auf der Festplatte.
449970,https://data.dasch.swiss/resources/449970,,,,,SGV_12N_27735,,sgv.dir/images/SGV_12N_27735.TIF,Bild fehlt auf der Festplatte.
449971,https://data.dasch.swiss/resources/449971,,,,,SGV_12N_27736,,sgv.dir/images/SGV_12N_27736.TIF,Bild fehlt auf der Festplatte.
449972,https://data.dasch.swiss/resources/449972,,,,,SGV_12N_27737,,sgv.dir/images/SGV_12N_27737.TIF,Bild fehlt auf der Festplatte.
449973,https://data.dasch.swiss/resources/449973,,,,,SGV_12N_27738,,sgv.dir/images/SGV_12N_27738.TIF,Bild fehlt auf der Festplatte.
449974,https://data.dasch.swiss/resources/449974,,,,,SGV_12N_27739,,sgv.dir/images/SGV_12N_27739.TIF,Bild fehlt auf der Festplatte.
449975,https://data.dasch.swiss/resources/449975,,,,,SGV_12N_27740,,sgv.dir/images/SGV_12N_27740.TIF,Bild fehlt auf der Festplatte.
